FID,Cause_of_Death,Latitude,Longitude,PointType,Slope,Elevation,Aspect,Rough,RelCont9am,RelCont2pm,RelCont6pm,DirecDurat,DiffuseRad,DirectRad,TotalSolar,MSAVI2,TotAveArid
4782,Exposure,32.50705,-111.71042,BodyLocation,0.761299014,525.0679932,297.1300049,0.368407995,0,0.048013359,0.180781522,14.10849953,2106.22998,3650.340088,5756.569824,-0.132514236,0.132033005
4784,,32.50849874,-112.079695,RandomLocation,0.197809994,555.2329712,73.61460114,0.134948999,0.207194609,0,0,14.10849953,2098.040039,6111.640137,8209.69043,0.101207171,0.128475994
4786,Pending,32.509583,-113.1393,BodyLocation,3.894490004,337.276001,13.33990002,1.63214004,0.115756291,0,0.030011866,14.10849953,1966.51001,2333.870117,4300.379883,-0.11631444,0.074066401
4788,Exposure,32.51096,-111.48001,BodyLocation,1.521710038,598.7919922,352.5549927,0.689208984,0,0,0.169386657,14.10849953,1974.26001,2342.209961,4316.470215,0.253684869,0.141821995
4790,Skeletal Remains,32.511266,-112.957266,BodyLocation,0.291842014,365.196991,235.7740021,0.129851997,0,0.094465958,0.165539747,14.10849953,2112.27002,5664.939941,7777.209961,-0.061614016,0.079042599
4792,,32.51326901,-111.9651232,RandomLocation,0.263134003,490.9089966,93.82759857,0.127013996,0.206496394,0,0,14.10849953,2055.51001,5961.169922,8016.680176,-0.057961277,0.121592999
4794,Skeletal Remains,32.51472,-111.8303,BodyLocation,0.989346981,514.8469849,65.7684021,0.487183005,0.207964773,0,0,14.10849953,2112.620117,5788.720215,7901.339844,-0.057867046,0.130150005
4796,,32.5151555,-111.6682289,RandomLocation,2.332839966,566.039978,12.48490047,1.053470016,0.116794766,0,0.028640088,14.10849953,2084.22998,2592.72998,4676.950195,-0.083561246,0.136356995
4798,,32.51625164,-113.1899397,RandomLocation,0.729857981,246.3540039,248.8919983,0.284058005,0,0.081856784,0.169725259,14.10849953,2092.320068,5799.189941,7891.509766,-0.183133315,0.066764303
4800,,32.51647057,-111.6684635,RandomLocation,1.634789944,561.4639893,30.25379944,0.802002013,0.201077941,0,0,14.10849953,2105.5,3652.72998,5758.22998,-0.017803214,0.136356995
4802,,32.51731079,-113.1156124,RandomLocation,0.797124028,348.3989868,330.8169861,0.380095989,0,0.018814595,0.186359643,14.10849953,2105.199951,2773.580078,4878.779785,-0.098611102,0.077889301
4804,,32.51983209,-112.0855535,RandomLocation,0.337372005,556.1389771,134.9589996,0.175231993,0.201305517,0,0,14.10849953,2113.629883,5178.089844,7291.72998,-0.084780256,0.128475994
4806,,32.52073183,-112.1234517,RandomLocation,1.00177002,583.1890259,53.96640015,0.488952994,0.208608537,0,0,14.10849953,2043.290039,5294.180176,7337.459961,-0.165594356,0.130758002
4808,Exposure,32.521383,-111.856933,BodyLocation,25.7071991,677.651001,89.91739655,11.59969997,0.206807404,0,0,14.10849953,2043.859985,6150.569824,8194.429688,-0.283977993,0.130150005
4810,,32.52291117,-112.7610022,RandomLocation,0.819162011,470.5629883,285.1090088,0.369080007,0,0.057858964,0.177571126,14.10849953,2074.820068,6139.779785,8214.599609,0.112324972,0.084399797
4812,Undetermined,32.524366,-111.695133,BodyLocation,0.933807015,531.257019,340.9819946,0.467162997,0,0.005084209,0.188504408,14.10849953,2104.050049,3692.27002,5796.319824,0,0.136356995
4814,,32.52515303,-111.8091625,RandomLocation,0.0262901,494.4660034,277.0159912,0.0458069,0,0.050176764,0.178151513,14.10849953,2083.860107,6163.399902,8247.259766,-0.042910552,0.123852998
4816,,32.52578156,-111.750896,RandomLocation,0.168608993,497.7409973,308.7430115,0.090179399,0,0.038614281,0.183190073,14.10849953,2113.939941,3591.909912,5705.850098,0.020620018,0.127424002
4818,Undetermined,32.525967,-113.127617,BodyLocation,0.641296029,299.125,52.9598999,0.355498999,0.208560076,0,0,14.10849953,1968.380005,4815.589844,6783.970215,0.271202034,0.074066401
4820,Undetermined,32.525967,-113.12755,BodyLocation,0.685123026,299.0480042,43.58639908,0.345214993,0.207790721,0,0,14.10849953,2000.069946,4648.160156,6648.220215,0.454848269,0.074066401
4822,,32.52843759,-111.4527629,RandomLocation,5.08081007,568.8209839,73.38089752,2.34600997,0.207499996,0,0,14.10849953,2109.370117,5757.299805,7866.669922,0.19014612,0.140694007
4824,Skeletal Remains,32.5286,-111.435851,BodyLocation,1.541159987,558.5469971,87.81479645,0.783630013,0.206935879,0,0,14.10849953,2009.47998,6153.799805,8163.279785,0.309796127,0.140694007
4826,Skeletal Remains,32.530115,-112.137385,RandomLocation,2.241790056,584.0020142,165.654007,0.986388981,0.158326948,0.027816601,0,14.10849953,2106.419922,1482.48999,3588.899902,0.442978911,0.130758002
4828,,32.5310757,-112.7833085,RandomLocation,0.0259864,440.2510071,160.9420013,0.120026,0,0.078304707,0.170114391,14.10849953,2125.070068,5353.410156,7478.47998,-0.094884735,0.084399797
4830,Blunt Force Injury,32.5317,-111.9388,BodyLocation,0.748438001,490.2139893,332.5509949,0.370941013,0,0.02604052,0.185231801,14.10849953,2112.76001,5793.370117,7906.129883,-0.214888255,0.123071998
4832,,32.53228907,-112.7793134,RandomLocation,3.508349895,442.8919983,213.1880035,1.738800049,0,0.148577787,0.142330462,14.10849953,2055.699951,3156.340088,5212.040039,-0.015809289,0.084399797
4834,,32.53385683,-112.66834,RandomLocation,8.004879951,640.6729736,265.4710083,3.077579975,0,0.071151463,0.173253783,14.10849953,1956.959961,6117.459961,8074.419922,-0.105618282,0.098876297
4836,,32.53421485,-111.3924545,BodyLocation,0.125977993,556.3610229,243.8589935,0.064514197,0,0.086565919,0.168012238,14.10849953,2016.800049,5128.569824,7145.370117,0,0.136212006
4838,Skeletal Remains,32.53462,-111.55195,BodyLocation,0.577311993,547.6339722,355.276001,0.233032003,0,0.012281015,0.187370408,14.10849953,2105.419922,2766.290039,4871.709961,0.051670368,0.138915002
4840,,32.53565444,-112.365592,RandomLocation,1.643139958,738.1090088,340.8980103,0.792846978,0,0.003110822,0.188826031,14.10849953,2088.959961,2624.679932,4713.640137,-0.54387274,0.132479995
4842,,32.53586932,-111.2234098,RandomLocation,1.309270024,663.1500244,281.1369934,0.696776986,0,0.06061707,0.176680249,14.10849953,2110.889893,6035.919922,8146.810059,-0.079980317,0.140368
4844,,32.5374587,-111.7431386,RandomLocation,0.213038996,495.0409851,337.8259888,0.13504,0,0.01761373,0.186475097,14.10849953,2041.099976,2421.040039,4462.140137,-0.083065579,0.132033005
4846,Skeletal Remains,32.53814,-111.99417,BodyLocation,0.0172497,503.5920105,258.9119873,0.0284729,0,0.044089049,0.181619769,14.10849953,2110.550049,2764.580078,4875.120117,-0.191746249,0.121592999
4848,Exposure,32.53872,-112.13988,BodyLocation,0.974889994,585.7550049,4.100039959,0.429320991,0.061189513,0,0.09776562,14.10849953,2111.820068,2866.439941,4978.25,0.400605603,0.130758002
4850,,32.53943196,-112.8990132,RandomLocation,0.036202598,378.7470093,213.8390045,0.055328399,0,0.13520804,0.146998557,14.10849953,2097.699951,5854.439941,7952.140137,-0.069479431,0.0802067
4852,,32.53993887,-113.162183,BodyLocation,0.284002006,271.1229858,236.8240051,0.127654999,0,0.092689465,0.166120216,14.10849953,2084.97998,4792.709961,6877.689941,-0.112110378,0.074066401
4854,Exposure,32.54075,-111.646717,BodyLocation,0.421157002,509.3599854,352.2109985,0.212952003,0,0,0.182907351,14.10849953,2093.639893,2646.530029,4740.169922,0.291793421,0.135025993
4856,Undetermined,32.54108,-111.41597,BodyLocation,0.330585986,548.4689941,0.810873985,0.200378001,0,0,0.178510946,14.10849953,2072.790039,2520.840088,4593.629883,-0.089036731,0.140694007
4858,,32.54166229,-112.1818955,RandomLocation,6.681529999,658.0889893,147.2870026,3.248899937,0.195568752,0,0,14.10849953,2091.540039,2710.370117,4801.899902,-0.228844187,0.134747997
4860,Skeletal Remains,32.542033,-112.299416,BodyLocation,0.291516006,685.5059814,102.4869995,0.165099993,0.206136425,0,0,14.10849953,2069.870117,5916.560059,7986.419922,-0.414362316,0.126975
4862,,32.54327765,-113.2333336,BodyLocation,0.383917987,232.0149994,246.9360046,0.168654993,0,0.088430355,0.167516677,14.10849953,2107.600098,5703.799805,7811.399902,-0.080475306,0.062994398
4864,,32.54424853,-112.1836496,BodyLocation,55.95439911,769.5599976,177.5809937,31.55439949,0,0.164594419,0,13.87930012,1944.209961,970.9459839,2915.149902,-0.319903298,0.134747997
4866,Undetermined,32.54515,-112.645883,BodyLocation,1.94096005,654.3189697,306.1940002,0.980956972,0,0.042622656,0.182558829,14.10849953,1981.430054,4738.459961,6719.890137,0.087842519,0.110794999
4868,Undetermined,32.54535,-112.645883,BodyLocation,1.587489963,654.0319824,304.519989,0.835388005,0,0.044249887,0.18202539,14.10849953,2001.829956,4630.680176,6632.509766,0.051959739,0.110794999
4870,Undetermined,32.547133,-113.258783,RandomLocation,0.059761502,220.0200043,224.3800049,0.061950698,0,0.087948894,0.167554521,14.10849953,2114.870117,5073.089844,7187.959961,-0.081997717,0.061683401
4872,Skeletal Remains,32.547366,-112.151133,BodyLocation,7.590630054,593.1939697,204.0410004,3.462769985,0,0.178745219,0.089046643,14.10849953,2117.080078,1855.839966,3972.929932,-0.10627477,0.139339
4874,Skeletal Remains,32.547724,-111.45205,BodyLocation,0.53085202,544.1950073,36.68080139,0.231078997,0.20541455,0,0,14.10849953,2037.900024,4411.339844,6449.25,-0.025394778,0.135594994
4876,Undetermined,32.54924,-111.672043,BodyLocation,0.337327003,498.9190063,182.276001,0.182799995,0,0.197557232,0,14.10849953,2063.120117,1137.51001,3200.629883,-0.053900525,0.131368995
4878,,32.54932682,-113.0829203,RandomLocation,0.298471004,302.6329956,347.1350098,0.114532001,0,0,0.178159435,14.10849953,2112.209961,2848.790039,4961.009766,-0.131091197,0.072542399
4880,Exposure,32.549492,-111.934564,RandomLocation,0.189906999,488.1489868,256.5710144,0.180084005,0,0.082508151,0.169401952,14.10849953,2098.379883,3818.090088,5916.470215,-0.22904166,0.128434002
4882,Exposure,32.550481,-111.337008,BodyLocation,0.499410987,564.9799805,338.4559937,0.369019002,0,0.014970123,0.186924267,14.10849953,1988,5000.060059,6988.060059,-0.060411935,0.133265004
4884,,32.55126384,-112.7582217,RandomLocation,3.427150011,456.9779968,357.8099976,1.454100013,0.002654726,0,0.152831536,14.10849953,2017.910034,2377.47998,4395.399902,-0.113029062,0.083276801
4886,,32.55162475,-112.3422546,RandomLocation,7.901000023,721.8319702,173.6620026,3.276609898,0.061444157,0.113657927,0,14.10849953,2090.669922,1307.699951,3398.370117,-0.017935777,0.138055995
4888,,32.55328153,-111.5651547,BodyLocation,0.519236028,520.4749756,330.7890015,0.250427008,0,0.014749054,0.186978091,14.10849953,2117.23999,3005.139893,5122.379883,0.124476049,0.135550007
4890,Exposure,32.554394,-111.672839,BodyLocation,0.677497983,493.2170105,4.033470154,0.269775003,0.061223563,0,0.097806157,14.10849953,1966.680054,2340.73999,4307.419922,-0.062311947,0.131368995
4892,Exposure,32.5549,-112.848867,BodyLocation,0.494473994,373.2269897,237.0119934,0.227385998,0,0.09281063,0.166125287,14.10849953,2119.080078,5317.640137,7436.720215,-0.088109277,0.079438001
4894,Exposure,32.555133,-112.297133,BodyLocation,0.167943001,683.3959961,85.06040192,0.064453103,0.206930642,0,0,14.10849953,1960.430054,6124.990234,8085.430176,-0.134302209,0.132367
4896,,32.55516847,-112.0856872,BodyLocation,10.88850021,623.8010254,283.4519958,4.645810127,0,0.058300082,0.17745042,14.10849953,2102.439941,6071.100098,8173.540039,-0.118029775,0.142116994
4898,,32.55580643,-112.5120071,RandomLocation,9.490969658,686.9160156,176.2550049,3.687439919,0.009303919,0.148540145,0,14.10849953,2000.390015,989.9429932,2990.330078,-0.134316044,0.113628
4900,Undetermined,32.55658,-111.61614,BodyLocation,0.411826998,502.1629944,336.973999,0.193451002,0,0.009399438,0.187797233,14.10849953,2118.570068,3045.070068,5163.640137,-0.041785833,0.134477004
4902,Skeletal Remains,32.5567,-111.95146,BodyLocation,0.308517009,479.8179932,20.62350082,0.114288002,0.122939724,0,0.020941315,14.10849953,2064.320068,5404.410156,7468.72998,-0.006688814,0.128434002
4904,,32.55707826,-111.5247586,RandomLocation,0.449391007,530.8909912,294.1029968,0.186767995,0,0.050341558,0.179999625,14.10849953,1994.880005,4679.859863,6674.740234,-0.012861204,0.135541007
4906,Exposure,32.558746,-112.014665,BodyLocation,1.107040048,512.0679932,358.0969849,0.411224008,0.003726854,0,0.151954855,14.10849953,1987.689941,2349.209961,4336.890137,-0.086664054,0.121923
4908,,32.55966133,-111.5761341,RandomLocation,0.404673994,511.3989868,341.8619995,0.204132006,0,0.005638221,0.188380502,14.10849953,2112.189941,2856.280029,4968.470215,-0.056416355,0.135550007
4910,,32.560148,-111.238163,BodyLocation,0.497597009,649.8150024,202.5140076,0.507628977,0,0.116962066,0.156687571,14.10849953,2097.969971,4945.870117,7043.839844,0.222511763,0.140545994
4912,,32.560348,-111.238363,BodyLocation,0.835732996,649.7949829,246.0279999,0.419616997,0,0.087693896,0.167822346,14.10849953,2117.459961,5298.399902,7415.859863,-0.066451916,0.140545994
4914,,32.560348,-111.237963,BodyLocation,1.13925004,650.3309937,208.279007,0.570496023,0,0.205902051,0.024033285,14.10849953,2100.320068,4979.399902,7079.720215,-0.10026533,0.140545994
4916,,32.560578,-111.238163,RandomLocation,0.846126974,650.1099854,220.6130066,0.378235012,0,0.127513489,0.151881174,14.10849953,2040.449951,5996.970215,8037.419922,-0.077133681,0.140545994
4918,Exposure,32.560667,-111.961767,BodyLocation,0.181162,485.4989929,184.1130066,0.095458999,0.010856533,0.149751861,0,14.10849953,2087.649902,4766.689941,6854.330078,-0.14327465,0.122383997
4920,Exposure,32.56093,-112.01424,BodyLocation,0.292907,508.8420105,19.54529953,0.130005002,0.179364901,0,0,14.10849953,2119.100098,3055.379883,5174.47998,-0.084570537,0.121923
4922,,32.56229027,-111.5788966,RandomLocation,0.378490001,508.75,329.7770081,0.176269993,0,0,0.188431086,14.10849953,2118.899902,3076.01001,5194.910156,-0.061526814,0.135550007
4924,,32.56254554,-111.7070416,RandomLocation,0.388496011,486.0740051,19.82559967,0.168090999,0.13752652,0,0.001008491,14.10849953,2110.22998,2820.360107,4930.589844,-0.128088004,0.132018
4926,Exposure,32.5632,-111.92885,BodyLocation,0.531464994,482.8699951,242.5879974,0.282317996,0,0.088751557,0.167460254,14.10849953,2118.659912,5450.790039,7569.450195,-0.195927891,0.128434002
4928,Skeletal Remains,32.56339,-111.72664,BodyLocation,0.621667027,489.131012,338.4039917,0.288177013,0,0.006263774,0.188306906,14.10849953,2101.439941,3750.149902,5851.589844,-0.118940094,0.132018
4930,,32.56392785,-112.9057192,RandomLocation,2.980410099,444.1560059,62.45510101,3.442960024,0.20851414,0,0,14.10849953,2021.869995,2381.189941,4403.069824,-0.286838253,0.079540104
4932,Skeletal Remains,32.564183,-111.670617,RandomLocation,0.326667994,486.8370056,291.1040039,0.180877998,0,0.053024941,0.179112832,14.10849953,2001.109985,4670.810059,6671.919922,-0.040192887,0.131368995
4934,Blunt Force Injury,32.5645,-111.72529,BodyLocation,0.292694002,488.2160034,13.07199955,0.148285002,0.135570462,0,0.003824192,14.10849953,2060.590088,2472.290039,4532.879883,0.151767931,0.132018
4936,Blunt Force Injury,32.5647,-111.72529,BodyLocation,0.214769006,488.1300049,36.45569992,0.139220998,0.206675251,0,0,14.10849953,2093.070068,2632.429932,4725.5,-0.083065579,0.132018
4938,,32.56580248,-113.1774312,RandomLocation,0.354878008,259.7730103,272.3349915,0.156982005,0,0.063572469,0.175670667,14.10849953,2071.560059,6151.850098,8223.410156,-0.107705049,0.064583004
4940,,32.56804571,-113.1285014,RandomLocation,0.232520998,280.0339966,269.7900085,0.087677002,0,0.067407178,0.174386599,14.10849953,2121.159912,5937.089844,8058.25,-0.11424428,0.066970102
4942,,32.56848842,-113.0895084,RandomLocation,0.311491996,293.8259888,331.6350098,0.116425,0,0.008874782,0.187854324,14.10849953,2117.830078,3353.639893,5471.47998,-0.156496473,0.072542399
4944,Exposure,32.570583,-111.797233,BodyLocation,0.037436899,480.5599976,351.70401,0.016143801,0,0.032273797,0.183406122,14.10849953,2124.840088,3147.909912,5272.759766,-0.071626477,0.125818998
4946,,32.57207698,-111.7551117,BodyLocation,0.211677,499.5660095,334.5910034,0.099212602,0,0.000140956,0.189167798,14.10849953,2070.48999,4158.040039,6228.529785,-0.066897861,0.130364001
4948,Blunt Force Injury,32.57321,-111.3245,BodyLocation,3.029680014,569.3980103,316.0589905,1.647459984,0,0.038716285,0.183272235,14.10849953,2046.439941,4338.040039,6384.470215,-0.056416355,0.134072006
4950,Skeletal Remains,32.5741,-112.008233,BodyLocation,0.403728008,500.848999,59.68429947,0.246825993,0.20829315,0,0,14.10849953,2119.330078,5855.580078,7974.910156,0.005797199,0.121923
4952,,32.5744152,-112.5501461,RandomLocation,1.004330039,623.914978,324.6459961,0.488097996,0,0.028041156,0.184926044,14.10849953,2104.52002,3681.379883,5785.899902,-0.150093761,0.115907997
4954,Exposure,32.574765,-111.322304,BodyLocation,0.67879498,571.1879883,239.9839935,0.453795999,0,0.084775701,0.168772048,14.10849953,2050.449951,5973.27002,8023.72998,-0.042396475,0.134072006
4956,,32.57629585,-111.9415504,RandomLocation,0.326458991,472.4960022,46.57839966,0.181610003,0.207895999,0,0,14.10849953,2082.560059,5519.580078,7602.140137,-0.089528312,0.128434002
4958,,32.57676761,-111.2804126,RandomLocation,0.788942993,608.3690186,225.3930054,0.400757015,0,0.106544395,0.161474977,14.10849953,2043.040039,4452.069824,6495.109863,0.210247507,0.137398005
4960,,32.57713672,-113.1746165,RandomLocation,0.280402988,258.322998,2.081850052,0.102875002,0.034367179,0,0.125208938,14.10849953,2045.849976,2431.47998,4477.330078,-0.140512001,0.064583004
4962,,32.57792197,-112.3218023,RandomLocation,0.521430016,720.6090088,99.00520325,0.295165986,0.206190897,0,0,14.10849953,2043.550049,3295.800049,5339.339844,-0.513718365,0.132367
4964,,32.57817086,-113.2297186,RandomLocation,0.263898998,234.7149963,279.8410034,0.105178997,0,0.061281456,0.176398713,14.10849953,2105.02002,6085.540039,8190.560059,-0.153724967,0.0628049
4966,,32.57885143,-112.1654716,RandomLocation,1.260249972,621.7750244,320.5289917,0.566039979,0,0.025373794,0.185344105,14.10849953,1990.869995,4692.919922,6683.790039,-0.080246022,0.132102996
4968,,32.58130008,-112.5399074,RandomLocation,8.681249619,637.5809937,205.1089935,4.200129986,0,0.169558975,0.110899979,14.10849953,2116.219971,2039.26001,4155.490234,-0.052108419,0.115907997
4970,Exposure,32.58264,-111.48684,BodyLocation,0.463564992,525.1599731,121.4629974,0.223755002,0.205345446,0,0,14.10849953,1985.560059,4053.850098,6039.410156,0.038319802,0.137266994
4972,,32.58288308,-111.3741174,RandomLocation,0.151957005,551.0230103,290.6159973,0.103882,0,0.04897915,0.180363033,14.10849953,2101.709961,4944.25,7045.959961,0.057518557,0.134513006
4974,Skeletal Remains,32.583916,-111.507216,RandomLocation,0.574389994,520.8150024,183.9700012,0.231261998,0,0.219871697,0,14.10849953,2116.639893,2105.97998,4222.620117,-0.660346983,0.135541007
4976,,32.5842643,-112.9517141,RandomLocation,7.304999828,448.3009949,141.8760071,4.101990223,0.192949298,0,0,14.10849953,2000.630005,990.0869751,2990.719971,-0.185198544,0.079219498
4978,,32.58441126,-111.2317793,RandomLocation,0.829303026,663.5469971,260.3519897,0.467346013,0,0.081499501,0.169848229,14.10849953,2005.319946,3589.209961,5594.529785,-0.083021133,0.140545994
4980,,32.58555001,-112.9064498,RandomLocation,0.348246008,344.6549988,0.090967096,0.144317999,0.021317706,0,0.136630416,14.10849953,2060.840088,2473.879883,4534.709961,-0.300876458,0.079540104
4982,,32.58702523,-112.8628457,BodyLocation,0.875344992,359.5050049,275.3619995,0.369019002,0,0.063365357,0.175774076,14.10849953,2008.859985,6153.839844,8162.700195,-0.087203724,0.079438001
4984,,32.58891824,-111.5486206,RandomLocation,0.616829991,510.3989868,318.8330078,0.292908013,0,0.037551331,0.183426859,14.10849953,2117.629883,5863.160156,7980.790039,0.356323725,0.134673998
4986,,32.59013297,-111.5786939,BodyLocation,0.509316981,503.2409973,33.07300186,0.250548989,0.185527327,0,0,14.10849953,2120.929932,3168.810059,5289.740234,-0.006557236,0.134673998
4988,,32.59077462,-111.4781052,RandomLocation,0.301862001,525.9470215,319.6629944,0.113891996,0,0.03057394,0.184478622,14.10849953,2058.110107,4315.459961,6373.569824,0.821224825,0.137077004
4990,,32.59144464,-111.3097188,BodyLocation,0.573567986,582.8280029,180.1950073,0.210938007,0,0.186575201,0,14.10849953,2114.070068,1615.390015,3729.459961,-0.012538692,0.137408003
4992,,32.59236603,-112.0724756,RandomLocation,4.953390121,585.1079712,59.38330078,2.142329931,0.208259137,0,0,14.10849953,2117.169922,5895.240234,8012.410156,-0.12742535,0.127100006
4994,Exposure,32.5926,-111.55605,BodyLocation,0.0568882,508.1260071,200.4810028,0.076477103,0,0.180457624,0.084192167,14.10849953,2067.409912,1152.369995,3219.780029,-0.024314313,0.134673998
4996,Exposure,32.5932,-112.210851,BodyLocation,0.355313987,620.690979,96.52950287,0.181152001,0.206375104,0,0,14.10849953,2016.579956,6051.959961,8068.540039,-0.102687176,0.125116006
4998,,32.59369394,-112.8265064,RandomLocation,1.486039996,385.8720093,241.2480011,0.635406017,0,0.089375339,0.167287358,14.10849953,2116.159912,5508.069824,7624.22998,-0.105573776,0.081833899
5000,,32.59432006,-112.1115627,RandomLocation,6.191800117,656.6370239,67.08360291,2.902889967,0.207853244,0,0,14.10849953,2042.670044,6073.410156,8116.089844,-0.054890145,0.131451994
5002,,32.59493514,-111.6077393,RandomLocation,0.267033994,495.5899963,358.553009,0.110045999,0.00073287,0,0.154942388,14.10849953,1965.619995,4896.040039,6861.660156,0.156056696,0.132370993
5004,Skeletal Remains,32.596,-111.70938,RandomLocation,0.486676991,489.7309875,141.4290009,0.273681998,0.199009028,0,0,14.10849953,2035.280029,3366.719971,5402,0.063412165,0.134489998
5006,,32.59855721,-111.20428,RandomLocation,0.623326004,705.242981,308.4119873,0.447082996,0,0.041644533,0.182789002,13.98690033,1928.319946,5777.629883,7705.950195,-0.126932978,0.145521998
5008,,32.59963971,-111.8289166,RandomLocation,0.165446997,473.1690063,23.06509972,0.093139596,0.162459464,0,0,14.10849953,2092.830078,3962.530029,6055.359863,-0.014962035,0.126541004
5010,,32.59981393,-112.9046583,RandomLocation,0.292737991,336.6229858,356.7059937,0.135468006,0,0,0.164368135,14.10849953,2068.929932,2503.219971,4572.149902,0,0.077654101
5012,Undetermined,32.60018,-111.58432,BodyLocation,0.0268481,500.7279968,72.33999634,0.025390601,0.20737307,0,0,14.10849953,2037.810059,6179.709961,8217.519531,-0.006005898,0.132370993
5014,Undetermined,32.600583,-113.01535,RandomLocation,3.67215991,368.5929871,186.977005,1.395200014,0,0.225867638,0,14.10849953,1965.390015,965.026001,2930.419922,0.282488796,0.084742203
5016,Other Injury / Homicide,32.601267,-112.671433,RandomLocation,2.111399889,579.815979,314.2940063,1.068240047,0,0.036467535,0.18362079,14.10849953,1979.869995,4970.160156,6950.029785,-0.190319388,0.101365998
5018,Exposure,32.60185,-111.505,BodyLocation,0.238634005,518.4290161,344.9379883,0.108887002,0,0.032391985,0.184136472,14.10849953,2041.23999,2421.169922,4462.410156,-0.01443968,0.136061996
5020,Exposure,32.6026,-111.911716,BodyLocation,0.274058998,463.7330017,348.9869995,0.113982998,0,0,0.181007291,14.10849953,2102.219971,2698.409912,4800.640137,0.05018824,0.124017
5022,Drowning,32.603,-111.335,BodyLocation,0.210575998,565.8309937,269.7569885,0.075988799,0,0.066957732,0.17454349,14.10849953,1987.199951,6104.200195,8091.399902,0.555462692,0.135878995
5024,,32.60471864,-113.175368,RandomLocation,0.243228003,255.720993,288.0769958,0.134810999,0,0.054206973,0.178704008,14.10849953,2120.649902,5967.549805,8088.200195,-0.162060758,0.064649798
5026,Blunt Force Injury,32.60769,-111.976506,BodyLocation,0.350760013,486.1440125,85.66419983,0.176514,0.206737958,0,0,14.10849953,2082.939941,6141.120117,8224.070313,-0.102859871,0.118652001
5028,Skeletal Remains,32.607767,-113.046967,BodyLocation,19.36779976,503.7749939,45.79019928,9.956999779,0.208049576,0,0,14.10849953,2062,2483.689941,4545.680176,-0.511362463,0.080650702
5030,,32.6081527,-112.2928364,BodyLocation,9.180130005,713.0390015,168.102005,3.971620083,0.125766638,0.061780533,0,14.10849953,2089.27002,1296.349976,3385.620117,-0.370063673,0.132553995
5032,Exposure,32.609483,-111.875,RandomLocation,0.284242004,466.3190002,315.9700012,0.163299993,0,0.050560528,0.179857052,14.10849953,2010.199951,5112.930176,7123.129883,0.112797398,0.124017
5034,,32.61010447,-112.4199498,RandomLocation,1.243170023,715.7440186,294.4419861,0.945679009,0,0.047564908,0.180935594,14.10849953,2028.719971,2396.379883,4425.100098,0.249133953,0.119769998
5036,,32.6129157,-111.5971035,RandomLocation,0.091075398,495.3280029,291.9230042,0.072784401,0,0.04613491,0.181184998,14.10849953,2093.75,5582.22998,7675.97998,-0.129486774,0.132370993
5038,,32.61460264,-112.2178865,RandomLocation,0.503817022,625.9390259,56.74459839,0.283385992,0.208288397,0,0,14.10849953,2081.899902,6139.419922,8221.330078,-0.106985131,0.125116006
5040,,32.61627763,-111.5283579,BodyLocation,0.00177261,511.5299988,149.7440033,0.00769043,0.179348028,0.006182208,0,14.10849953,2026.540039,4592.379883,6618.910156,0.108995642,0.136061996
5042,,32.61736869,-113.2411745,RandomLocation,0.238596007,228.7330017,303.0809937,0.119492002,0,0.0488454,0.180449502,14.10849953,2115.659912,5804.25,7919.910156,-0.091921649,0.062719204
5044,,32.61831179,-112.1778917,RandomLocation,0.428828001,625.2880249,273.2009888,0.176392004,0,0.063622233,0.175664854,14.10849953,2036.140015,6161.839844,8197.980469,0.037458439,0.127658993
5046,Undetermined,32.61888,-112.16482,BodyLocation,0.684984028,636.1779785,295.5090027,0.335875988,0,0.050127416,0.180091764,14.10849953,1993.910034,5035.629883,7029.540039,0.42240665,0.127658993
5048,Blunt Force Injury,32.619715,-111.886171,BodyLocation,0.919086993,464.3739929,128.0749969,0.493865997,0.204841152,0,0,14.10849953,2056.370117,4557.160156,6613.529785,-0.202358865,0.124017
5050,,32.62133736,-111.5782571,RandomLocation,0.00724315,500.5239868,249.0110016,0.0114136,0,0.051166534,0.176316741,14.10849953,2110.560059,5718.47998,7829.040039,0.422811641,0.134673998
5052,Skeletal Remains,32.622703,-111.861717,BodyLocation,0.00781989,465.8609924,135.6609955,0.00622559,0.189653841,0,0,14.10849953,2152.689941,6019.819824,8172.509766,-0.025529142,0.122966997
5054,,32.62568076,-111.3016499,RandomLocation,0.489376009,596.4439697,271.7579956,0.268738002,0,0.065496801,0.175060206,14.10849953,2049.370117,6159.290039,8208.660156,-0.050532298,0.137408003
5056,Gunshot Wound,32.628412,-112.711138,BodyLocation,10.83959961,574.2180176,101.3929977,4.741640091,0.206292395,0,0,14.10849953,2028.099976,6015.970215,8044.069824,-0.131804497,0.093571499
5058,,32.62911017,-113.1375208,RandomLocation,2.488490105,275.118988,195.4689941,1.029209971,0,0.216840703,0,14.10849953,2025.869995,1030,3055.870117,-0.300065104,0.065562896
5060,Blunt Force Injury,32.629913,-111.370241,BodyLocation,0,549.1300049,-1,0,0.080196346,0.109840476,0.037009697,14.10849953,4152.779785,11863.90039,16016.7002,-1.275753233,0.136317998
5062,Exposure,32.630316,-111.850466,BodyLocation,0.00489476,466.6910095,345.6619873,0.00585938,0,0.108779169,0.149324872,14.10849953,2163.120117,3211.669922,5374.790039,0.431754105,0.122619003
